transaction_id,customer_code,product_code,sale_date,quantity,unit_price,discount,payment_method,currency,sales_channel,region
TXN002780,CUST0002,PROD0017,2024-05-26,1,1983.84,1.49,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN002781,CUST0053,PROD0042,2024-06-13,4,383.89,0.54,DEBIT_CARD,PEN,STORE,NORTE
TXN002782,CUST0059,PROD0003,2024-10-17,2,1776.47,,,PEN,ONLINE,ORIENTE
TXN002783,CUST0004,PROD0006,2024-10-09,10,1503.66,5.25,CASH,USD,PHONE,NORTE
TXN002784,CUST0045,PROD0046,2024-10-08,3,1023.96,9.2,CREDIT_CARD,EUR,MOBILE_APP,SUR
TXN002785,CUST0100,PROD0041,2024-04-18,6,1519.7,18.07,CREDIT_CARD,EUR,MOBILE_APP,NORTE
TXN002786,CUST0089,PROD0027,2024-10-03,9,1013.64,21.84,PAYPAL,PEN,ONLINE,NORTE
TXN002787,CUST0059,PROD0012,2024-05-21,7,357.13,38.02,PAYPAL,EUR,MOBILE_APP,SUR
TXN002788,CUST0044,PROD0006,2024-05-13,8,895.47,8.9,CREDIT_CARD,USD,STORE,ORIENTE
TXN002789,CUST0026,PROD0019,2024-06-19,10,482.82,9.03,CRYPTO,PEN,MOBILE_APP,CENTRO
TXN002790,CUST0038,PROD0044,2024-12-23,4,503.67,13.73,BANK_TRANSFER,EUR,PHONE,SUR
TXN002791,CUST0085,PROD0040,2024-03-29,4,1880.11,23.26,CASH,USD,PHONE,NORTE
TXN002792,CUST0048,PROD0035,2024-02-26,4,1349.25,15.93,CREDIT_CARD,EUR,MOBILE_APP,SUR
TXN002793,CUST0074,PROD0012,2024-12-29,10,142.34,6.82,DEBIT_CARD,EUR,PHONE,ORIENTE
TXN002794,CUST0001,PROD0009,2024-06-11,1,605.77,42.03,CREDIT_CARD,USD,PHONE,NORTE
TXN002795,CUST0029,PROD0024,2024-08-28,10,463.18,2.77,PAYPAL,EUR,MOBILE_APP,SUR
TXN002796,CUST0095,PROD0038,2024-10-11,1,914.21,40.1,PAYPAL,PEN,MOBILE_APP,NORTE
TXN002797,CUST0028,PROD0003,20241026,3,762.58,11.77,BANK_TRANSFER,PEN,PHONE,CENTRO
TXN002798,CUST0038,PROD0044,2024-01-14,10,1259.42,37.09,CREDIT_CARD,USD,MOBILE_APP,NORTE
TXN002799,CUST0005,PROD0002,2024-12-01,1,1511.65,17.55,BANK_TRANSFER,PEN,STORE,ORIENTE
TXN002800,CUST0037,PROD0021,2024-10-07,5,1630.15,37.19,CREDIT_CARD,PEN,STORE,ORIENTE
TXN002801,CUST0058,PROD0049,2024-10-15,9,1588.79,47.43,PAYPAL,EUR,MOBILE_APP,ORIENTE
TXN002802,CUST0065,PROD0040,2024-12-01,4,235.25,14.12,BANK_TRANSFER,EUR,MOBILE_APP,NORTE
TXN002803,CUST0060,PROD0042,2024-05-24,6,742.18,18.1,DEBIT_CARD,USD,ONLINE,ORIENTE
TXN002804,CUST0093,PROD0021,2024-06-27,6,861.81,23.38,CASH,EUR,ONLINE,CENTRO
TXN002805,CUST0013,PROD0018,2024-06-22,2,158.99,22.18,BANK_TRANSFER,USD,ONLINE,ORIENTE
TXN002806,CUST0048,PROD0014,2024-04-20,2,1740.39,,,PEN,PHONE,ORIENTE
TXN002807,CUST0051,PROD0017,2024-08-06,4,1618.69,24.8,PAYPAL,PEN,MOBILE_APP,CENTRO
TXN002808,CUST0087,PROD0035,2024-05-28,7,1925.35,42.01,CRYPTO,PEN,MOBILE_APP,SUR
TXN002809,CUST0040,PROD0010,2024-07-30,1,301.74,11.3,BANK_TRANSFER,EUR,STORE,SUR
TXN002810,CUST0077,PROD0046,2024-11-03,8,903.02,49.58,CASH,USD,PHONE,CENTRO
TXN002811,CUST0039,PROD0022,2024-04-21,8,1834.0,,PAYPAL,EUR,STORE,ORIENTE
TXN002812,CUST0037,PROD0034,2024-01-22,1,847.76,22.23,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN002813,CUST0063,PROD0004,2024-12-21,2,1871.89,10.28,CASH,PEN,PHONE,ORIENTE
TXN002814,CUST0025,PROD0005,2024-02-11,10,782.87,25.55,CREDIT_CARD,USD,PHONE,NORTE
TXN002815,CUST0041,PROD0050,2024-09-28,8,557.43,32.23,BANK_TRANSFER,PEN,PHONE,CENTRO
TXN002816,CUST0097,PROD0035,2024-09-01,8,639.07,0.37,DEBIT_CARD,USD,STORE,ORIENTE
TXN002817,CUST0040,PROD0039,2024-06-25,9,1337.49,40.41,CRYPTO,USD,STORE,SUR
TXN002818,CUST0074,PROD0014,2024-12-03,9,855.72,0.76,CRYPTO,EUR,PHONE,ORIENTE
TXN002819,CUST0085,PROD0007,2024-04-25,10,1210.61,27.19,CASH,USD,STORE,ORIENTE
TXN002820,CUST0093,PROD0033,20240218,10,1290.29,39.61,CRYPTO,EUR,STORE,SUR
TXN002821,CUST0007,PROD0028,2024-10-09,6,888.23,48.69,CREDIT_CARD,EUR,ONLINE,SUR
TXN002822,CUST0060,PROD0011,2024-09-28,1,819.45,39.43,DEBIT_CARD,USD,MOBILE_APP,NORTE
TXN002823,CUST0040,PROD0003,2024-06-21,2,1608.96,3.98,CRYPTO,EUR,MOBILE_APP,CENTRO
TXN002824,CUST0074,PROD0017,2024-04-19,8,1141.06,,CREDIT_CARD,EUR,STORE,NORTE
TXN002825,CUST0038,PROD0042,2024-10-27,9,378.58,23.59,DEBIT_CARD,PEN,PHONE,CENTRO
TXN002826,CUST0098,PROD0035,2024-08-04,6,1146.97,44.17,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN002827,CUST0035,PROD0029,2024-08-13,9,428.13,20.12,PAYPAL,USD,STORE,SUR
TXN002828,CUST0093,PROD0013,2024-07-14,1,1539.65,27.81,CRYPTO,EUR,ONLINE,SUR
TXN002829,CUST0057,PROD0023,20241110,9,125.9,4.75,DEBIT_CARD,EUR,PHONE,SUR
TXN002830,CUST0019,PROD0035,2024-10-14,3,1630.57,22.11,BANK_TRANSFER,USD,ONLINE,ORIENTE
TXN002831,CUST0027,PROD0019,2024-06-08,5,277.88,47.91,PAYPAL,PEN,ONLINE,NORTE
TXN002832,CUST0048,PROD0037,2024-11-19,7,643.21,11.38,DEBIT_CARD,EUR,PHONE,ORIENTE
TXN002833,CUST0082,PROD0039,2024-08-10,6,1074.28,47.85,CRYPTO,USD,MOBILE_APP,CENTRO
TXN002834,CUST0014,PROD0002,2024-09-02,3,1946.68,8.55,DEBIT_CARD,USD,STORE,NORTE
TXN002835,CUST0082,PROD0002,2024-07-14,10,1942.37,34.18,CREDIT_CARD,PEN,PHONE,SUR
TXN002836,CUST0069,PROD0043,2024-05-24,3,764.8,45.74,DEBIT_CARD,USD,ONLINE,ORIENTE
TXN002837,CUST0002,PROD0030,2024-08-24,4,-10,42.48,BANK_TRANSFER,EUR,STORE,ORIENTE
TXN002838,CUST0055,PROD0009,2024-07-12,10,1821.38,45.19,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN002839,CUST0048,PROD0016,2024-07-22,2,1209.54,42.73,CREDIT_CARD,PEN,PHONE,CENTRO
TXN002840,CUST0024,PROD0017,2024-03-04,2,310.5,28.79,CASH,EUR,STORE,ORIENTE
TXN002841,CUST0077,PROD0016,2024-09-10,2,749.14,17.43,PAYPAL,PEN,MOBILE_APP,NORTE
TXN002842,CUST0088,PROD0026,2024-02-17,3,1898.72,45.98,PAYPAL,EUR,ONLINE,CENTRO
TXN002843,CUST0042,PROD0049,2024-12-13,9,1831.53,4.45,CREDIT_CARD,USD,PHONE,NORTE
TXN002844,CUST0054,PROD0047,2024-12-23,4,342.37,27.01,CRYPTO,PEN,MOBILE_APP,SUR
TXN002845,CUST0029,PROD0018,2024-12-02,7,827.54,47.17,PAYPAL,USD,STORE,NORTE
TXN002846,CUST0003,PROD0043,2024-06-11,6,1337.88,48.41,PAYPAL,PEN,ONLINE,NORTE
TXN002847,CUST0047,PROD0005,2024-04-14,6,577.68,18.69,DEBIT_CARD,EUR,PHONE,CENTRO
TXN002848,CUST0043,PROD0005,2024-09-19,3,834.03,30.27,BANK_TRANSFER,USD,PHONE,NORTE
TXN002849,CUST0064,PROD0030,2024-12-03,2,639.54,31.93,CRYPTO,PEN,ONLINE,ORIENTE
TXN002850,CUST0082,PROD0010,2024-05-20,6,819.04,21.92,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN002851,CUST0046,PROD0002,2024-05-02,6,377.17,3.66,CREDIT_CARD,EUR,STORE,NORTE
TXN002852,CUST0050,PROD0033,2024-07-02,10,1048.43,7.15,DEBIT_CARD,EUR,ONLINE,SUR
TXN002853,CUST0054,PROD0011,2024-11-03,10,1678.17,31.42,DEBIT_CARD,USD,MOBILE_APP,ORIENTE
TXN002854,CUST0053,PROD0039,2024-11-30,1,1097.46,12.86,CASH,USD,MOBILE_APP,NORTE
TXN002855,CUST0003,PROD0046,2024-10-10,1,573.53,46.08,CRYPTO,PEN,MOBILE_APP,CENTRO
TXN002856,CUST0063,PROD0012,2024-03-23,8,220.63,5.98,BANK_TRANSFER,PEN,STORE,ORIENTE
TXN002857,CUST0029,PROD0047,2024-11-05,9,974.45,38.49,BANK_TRANSFER,EUR,ONLINE,SUR
TXN002858,CUST0008,PROD0015,2024-08-12,2,622.09,4.8,PAYPAL,USD,STORE,NORTE
TXN002859,CUST0077,PROD0013,2024-12-08,6,1230.06,24.45,CRYPTO,PEN,ONLINE,NORTE
TXN002860,CUST0007,PROD0013,2024-06-11,6,489.98,31.56,CRYPTO,USD,ONLINE,CENTRO
TXN002861,CUST0035,PROD0006,2024-02-15,6,131.04,47.09,CREDIT_CARD,EUR,MOBILE_APP,SUR
TXN002862,CUST0008,PROD0029,2024-03-20,1,1349.42,36.62,CREDIT_CARD,USD,STORE,NORTE
TXN002863,CUST0086,PROD0041,20240225,9,1810.04,45.93,CASH,PEN,STORE,NORTE
TXN002864,CUST0002,PROD0018,2024-06-15,10,415.78,14.16,CASH,PEN,ONLINE,SUR
TXN002865,CUST0019,PROD0039,2024-04-16,3,660.12,21.04,DEBIT_CARD,EUR,PHONE,CENTRO
TXN002866,CUST0084,PROD0042,2024-10-26,5,699.66,39.23,BANK_TRANSFER,PEN,PHONE,SUR
TXN002867,CUST0004,PROD0012,2024-10-29,7,529.04,20.84,PAYPAL,USD,MOBILE_APP,SUR
TXN002868,CUST0036,PROD0035,2024-10-14,3,731.18,49.05,BANK_TRANSFER,EUR,MOBILE_APP,NORTE
TXN002869,CUST0035,PROD0025,2024-11-19,3,1698.69,26.94,CASH,PEN,MOBILE_APP,NORTE
TXN002870,CUST0009,PROD0004,2024-02-23,4,1916.96,15.37,BANK_TRANSFER,USD,MOBILE_APP,CENTRO
TXN002871,CUST0055,PROD0003,2024-07-15,4,-10,10.76,CRYPTO,USD,MOBILE_APP,CENTRO
TXN002872,CUST0057,PROD0014,2024-01-10,3,999999.99,46.66,PAYPAL,EUR,STORE,ORIENTE
TXN002873,CUST0086,PROD0044,2024-10-22,9,192.54,9.11,CREDIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN002874,CUST0043,PROD0036,2024-05-12,10,1980.7,6.98,BANK_TRANSFER,PEN,STORE,CENTRO
TXN002875,CUST0076,PROD0024,2024-07-13,7,1869.78,23.43,DEBIT_CARD,PEN,ONLINE,NORTE
TXN002876,CUST0008,PROD0043,2024-04-29,7,1856.43,40.51,PAYPAL,PEN,ONLINE,NORTE
TXN002877,CUST0097,PROD0021,2024-12-31,10,951.64,27.53,CREDIT_CARD,USD,ONLINE,NORTE
TXN002878,CUST0042,PROD0002,2024-08-01,5,293.0,21.99,CASH,EUR,ONLINE,ORIENTE
TXN002879,CUST0026,PROD0006,20240326,8,420.33,36.51,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN002880,CUST0044,PROD0009,2024-12-24,4,1936.84,,PAYPAL,USD,STORE,ORIENTE
TXN002881,CUST0099,PROD0004,2024-04-11,10,1601.96,25.52,CRYPTO,EUR,STORE,ORIENTE
TXN002882,CUST0005,PROD0015,2024-08-19,10,638.11,35.43,DEBIT_CARD,USD,PHONE,CENTRO
TXN002883,CUST0028,PROD0045,2024-08-06,8,175.64,25.53,CASH,EUR,STORE,NORTE
TXN002884,CUST0067,PROD0029,2024-05-19,6,560.71,43.59,CRYPTO,EUR,ONLINE,CENTRO
TXN002885,CUST0007,PROD0002,2024-09-04,1,1959.98,1.26,DEBIT_CARD,EUR,ONLINE,CENTRO
TXN002886,CUST0050,PROD0007,2024-04-12,7,1660.46,48.83,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN002887,CUST0009,PROD0038,2024-01-09,1,848.92,9.6,CREDIT_CARD,PEN,PHONE,ORIENTE
TXN002888,CUST0052,PROD0008,2024-11-09,10,277.51,29.24,CASH,USD,PHONE,NORTE
TXN002889,CUST0009,PROD0007,2024-03-20,4,969.46,13.6,CRYPTO,USD,PHONE,ORIENTE
TXN002890,CUST0032,PROD0018,20240130,10,872.57,28.83,BANK_TRANSFER,USD,ONLINE,ORIENTE
TXN002891,CUST0018,PROD0005,2024-12-26,6,1733.03,18.69,CRYPTO,EUR,MOBILE_APP,NORTE
TXN002892,CUST0020,PROD0013,2024-04-18,3,1810.21,21.98,CRYPTO,USD,PHONE,CENTRO
TXN002893,CUST0065,PROD0016,2024-08-08,9,1661.14,22.36,CREDIT_CARD,EUR,MOBILE_APP,SUR
TXN002894,CUST0077,PROD0023,2024-05-06,6,1705.68,5.88,BANK_TRANSFER,PEN,PHONE,SUR
TXN002895,CUST0030,PROD0020,2024-07-15,10,1226.88,2.99,PAYPAL,PEN,PHONE,NORTE
TXN002896,CUST0057,PROD0025,2024-08-19,4,1617.83,25.49,PAYPAL,USD,ONLINE,NORTE
TXN002897,CUST0075,PROD0003,16/04/2024,2,687.98,8.47,PAYPAL,USD,ONLINE,ORIENTE
TXN002898,CUST0020,PROD0022,2024-12-16,8,890.15,40.02,CREDIT_CARD,EUR,PHONE,ORIENTE
TXN002899,CUST0087,PROD0001,2024-09-19,9,1970.77,16.71,CRYPTO,EUR,STORE,NORTE
TXN002900,CUST0025,PROD0040,2024-10-05,5,55.98,10.06,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN002901,CUST0056,PROD0007,2024-07-01,5,1988.02,26.62,CREDIT_CARD,EUR,MOBILE_APP,NORTE
TXN002902,CUST0025,PROD0015,2024-09-23,6,456.46,31.66,DEBIT_CARD,PEN,MOBILE_APP,SUR
TXN002903,CUST0054,PROD0017,2024-04-02,6,765.29,28.46,DEBIT_CARD,USD,STORE,ORIENTE
TXN002904,CUST0011,PROD0017,2024-04-20,1,1707.92,23.25,BANK_TRANSFER,PEN,PHONE,NORTE
TXN002905,CUST0089,PROD0047,2024-08-31,3,1393.83,43.92,PAYPAL,PEN,ONLINE,ORIENTE
TXN002906,CUST0028,PROD0029,30/12/2024,5,1865.23,37.07,CRYPTO,PEN,STORE,SUR
TXN002907,CUST0016,PROD0031,2024-04-06,9,272.41,42.57,BANK_TRANSFER,USD,STORE,NORTE
TXN002908,CUST0068,PROD0026,2024-12-27,7,1082.02,21.73,PAYPAL,EUR,ONLINE,SUR
TXN002909,CUST0081,PROD0048,2024-07-07,7,439.45,29.14,BANK_TRANSFER,USD,ONLINE,CENTRO
TXN002910,CUST0004,PROD0013,2024-06-30,2,459.7,5.72,DEBIT_CARD,EUR,STORE,ORIENTE
TXN002911,CUST0068,PROD0011,2024-12-11,5,708.58,40.35,CASH,PEN,ONLINE,SUR
TXN002912,CUST0039,PROD0022,2024-03-19,10,1542.17,46.51,CRYPTO,PEN,STORE,SUR
TXN002913,CUST0031,PROD0033,20240521,1,148.96,26.79,CRYPTO,EUR,MOBILE_APP,NORTE
TXN002914,CUST0013,PROD0035,2024-12-26,6,1472.7,3.92,CASH,USD,ONLINE,NORTE
TXN002915,CUST0031,PROD0046,2024-06-20,5,1391.08,35.92,CASH,PEN,PHONE,ORIENTE
TXN002916,CUST0080,PROD0046,2024-03-11,4,884.25,44.06,DEBIT_CARD,PEN,ONLINE,SUR
TXN002911,CUST0003,PROD0005,2024-10-12,2,559.12,,CRYPTO,USD,MOBILE_APP,NORTE
TXN002918,CUST0032,PROD0023,05-19-2024,7,1512.35,24.83,CREDIT_CARD,EUR,STORE,ORIENTE
TXN002919,CUST0100,PROD0014,2024-09-21,3,1569.87,23.37,DEBIT_CARD,USD,PHONE,NORTE
TXN002920,CUST0066,PROD0042,2024-07-21,7,-10,46.28,CREDIT_CARD,EUR,STORE,ORIENTE
TXN002921,CUST0022,PROD0010,2024-01-06,2,1621.67,33.08,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN002922,CUST0100,PROD0035,2024-03-21,9,536.87,40.69,CREDIT_CARD,EUR,ONLINE,SUR
TXN002923,CUST0053,PROD0010,20240416,2,1495.44,6.48,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN002924,CUST0008,PROD0021,2024-11-10,10,1567.61,25.05,PAYPAL,USD,STORE,SUR
TXN002925,CUST0040,PROD0015,2024-12-25,6,0,29.97,PAYPAL,USD,MOBILE_APP,SUR
TXN002926,CUST0074,PROD0043,20240330,9,450.97,33.32,DEBIT_CARD,PEN,STORE,CENTRO
TXN002927,CUST0039,PROD0039,2024-04-14,5,1463.25,48.84,CASH,EUR,PHONE,CENTRO
TXN002928,CUST0058,PROD0024,2024-01-13,5,29.72,33.9,PAYPAL,USD,PHONE,ORIENTE
TXN002929,CUST0095,PROD0035,2024-09-02,3,80.58,33.77,CRYPTO,EUR,PHONE,ORIENTE
TXN002930,CUST0084,PROD0025,2024-12-02,9,335.34,15.72,DEBIT_CARD,USD,MOBILE_APP,CENTRO
TXN002931,CUST0029,PROD0037,2024-06-25,5,369.49,30.81,CRYPTO,EUR,STORE,SUR
TXN002932,CUST0013,PROD0020,2024-02-03,9,98.47,29.57,BANK_TRANSFER,EUR,MOBILE_APP,NORTE
TXN002933,CUST0008,PROD0026,2024-01-10,5,765.11,26.73,PAYPAL,EUR,PHONE,SUR
TXN002934,CUST0004,PROD0043,2024-12-02,1,1027.7,2.48,DEBIT_CARD,PEN,ONLINE,NORTE
TXN002935,CUST0003,PROD0024,2024-11-13,9,662.35,21.23,BANK_TRANSFER,EUR,ONLINE,SUR
TXN002936,CUST0030,PROD0023,2024-07-22,7,1096.08,5.03,CRYPTO,PEN,STORE,CENTRO
TXN002937,CUST0024,PROD0006,2024-01-20,6,1089.92,45.12,PAYPAL,PEN,STORE,ORIENTE
TXN002938,CUST0092,PROD0001,2024-10-25,5,1710.7,4.21,BANK_TRANSFER,USD,PHONE,ORIENTE
TXN002939,CUST0044,PROD0038,2024-07-27,10,1053.81,16.65,PAYPAL,EUR,MOBILE_APP,CENTRO
TXN002938,CUST0066,PROD0024,2024-08-31,5,1697.51,,,USD,MOBILE_APP,NORTE
TXN002941,CUST0009,PROD0039,2024-07-11,8,220.79,15.63,CREDIT_CARD,USD,PHONE,CENTRO
TXN002942,CUST0010,PROD0038,2024-08-13,6,786.41,39.05,CASH,EUR,MOBILE_APP,NORTE
TXN002943,CUST0100,PROD0043,2024-04-13,8,1655.84,41.59,CRYPTO,PEN,MOBILE_APP,CENTRO
TXN002934,CUST0025,PROD0030,2024-06-04,9,826.49,,CRYPTO,PEN,ONLINE,SUR
TXN002945,CUST0024,PROD0045,2024-08-20,4,1681.3,38.43,CREDIT_CARD,PEN,ONLINE,CENTRO
TXN002946,CUST0080,PROD0002,2024-06-11,1,1777.08,30.56,CRYPTO,EUR,ONLINE,CENTRO
TXN002947,CUST0095,PROD0041,2024-04-21,10,599.43,87.71,BANK_TRANSFER,USD,STORE,NORTE
TXN002948,CUST0087,PROD0044,2024-07-29,4,930.94,1.34,BANK_TRANSFER,USD,MOBILE_APP,SUR
TXN002949,CUST0066,PROD0041,2024-12-05,2,1397.24,49.93,CRYPTO,PEN,STORE,NORTE
TXN002950,CUST0084,PROD0004,2024-05-19,10,81.07,46.97,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN002951,CUST0050,PROD0012,2024-08-31,9,185.64,8.32,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN002952,CUST0038,PROD0044,2024-12-09,8,810.08,8.63,BANK_TRANSFER,PEN,STORE,SUR
TXN002953,CUST0071,PROD0007,2024-01-13,9,237.59,16.57,DEBIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN002954,CUST0027,PROD0033,2024-07-27,2,999999.99,39.94,CREDIT_CARD,PEN,PHONE,SUR
TXN002955,CUST0060,PROD0024,2024-10-12,4,501.53,4.73,CASH,EUR,PHONE,NORTE
TXN002956,CUST0057,PROD0024,2024-04-23,9,755.03,42.72,PAYPAL,USD,ONLINE,CENTRO
TXN002957,CUST0053,PROD0033,2024-12-19,2,1736.06,0.4,CRYPTO,EUR,MOBILE_APP,ORIENTE
TXN002958,CUST0085,PROD0007,2024-01-24,7,808.98,21.81,DEBIT_CARD,EUR,ONLINE,SUR
TXN002959,CUST0023,PROD0043,2024-04-09,7,898.23,21.14,CREDIT_CARD,EUR,STORE,SUR
TXN002960,CUST0033,PROD0007,2024-01-04,5,243.91,18.69,BANK_TRANSFER,PEN,STORE,SUR
TXN002961,CUST0001,PROD0048,2024-08-21,7,1396.23,25.89,BANK_TRANSFER,EUR,STORE,CENTRO
TXN002962,CUST0038,PROD0050,2024-11-30,3,1502.8,48.54,BANK_TRANSFER,USD,ONLINE,SUR
TXN002963,CUST0002,PROD0034,2024-07-27,3,913.9,45.88,BANK_TRANSFER,USD,ONLINE,SUR
TXN002964,CUST0037,PROD0005,2024-02-13,8,-10,12.88,CRYPTO,USD,STORE,NORTE
TXN002965,CUST0047,PROD0010,2024-12-06,10,1797.23,1.77,CRYPTO,USD,PHONE,ORIENTE
TXN002966,CUST0026,PROD0012,2024-05-05,4,1321.87,11.3,DEBIT_CARD,EUR,ONLINE,NORTE
TXN002967,CUST0100,PROD0005,08-18-2024,4,1763.56,28.96,DEBIT_CARD,PEN,PHONE,ORIENTE
TXN002968,CUST0090,PROD0029,2024-08-23,9,809.71,15.47,CRYPTO,EUR,PHONE,CENTRO
TXN002969,CUST0074,PROD0017,2024-02-24,7,1158.74,12.76,BANK_TRANSFER,USD,STORE,NORTE
TXN002970,CUST0009,PROD0009,2024-12-02,7,689.07,17.69,CRYPTO,USD,STORE,ORIENTE
TXN002971,CUST0019,PROD0033,2024-08-29,5,557.22,20.88,BANK_TRANSFER,USD,ONLINE,CENTRO
TXN002972,CUST0026,PROD0023,2024-06-19,7,1809.78,12.66,CREDIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN002973,CUST0090,PROD0017,2024-05-30,3,687.08,3.51,CASH,EUR,PHONE,CENTRO
TXN002974,CUST0016,PROD0013,2024-08-17,2,1764.63,28.44,DEBIT_CARD,PEN,PHONE,SUR
TXN002975,CUST0050,PROD0021,2024-09-10,5,601.09,44.6,CASH,USD,STORE,ORIENTE
TXN002976,CUST0075,PROD0025,2024-06-14,4,317.27,4.76,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN002977,CUST0003,PROD0008,2024-10-20,5,346.93,20.33,CASH,PEN,PHONE,ORIENTE
TXN002978,CUST0030,PROD0048,2024-04-07,2,1715.88,21.77,DEBIT_CARD,EUR,MOBILE_APP,NORTE
TXN002979,CUST0064,PROD0016,2024-11-10,1,167.03,19.24,CRYPTO,USD,MOBILE_APP,SUR
TXN002980,CUST0095,PROD0045,2024-03-06,10,1588.15,11.71,CRYPTO,USD,MOBILE_APP,NORTE
TXN002981,CUST0002,PROD0019,2024-11-07,8,435.13,46.16,CRYPTO,PEN,MOBILE_APP,NORTE
TXN002982,CUST0038,PROD0025,2024-09-18,9,1216.96,45.83,BANK_TRANSFER,USD,ONLINE,NORTE
TXN002983,CUST0009,PROD0045,2024-12-06,4,692.26,24.24,CASH,PEN,PHONE,ORIENTE
TXN002984,CUST0010,PROD0015,2024-01-18,9,285.81,24.22,CREDIT_CARD,PEN,ONLINE,SUR
TXN002985,CUST0066,PROD0009,20240822,4,1111.25,35.73,CRYPTO,USD,ONLINE,ORIENTE
TXN002986,CUST0032,PROD0030,2024-11-13,1,1135.43,40.8,DEBIT_CARD,PEN,PHONE,ORIENTE
TXN002987,CUST0059,PROD0007,2024-05-28,3,1549.55,15.27,DEBIT_CARD,EUR,ONLINE,CENTRO
TXN002988,CUST0047,PROD0022,2024-07-16,9,1386.11,27.06,BANK_TRANSFER,EUR,ONLINE,SUR
TXN002989,CUST0012,PROD0006,2024-04-01,8,114.38,36.56,CASH,EUR,STORE,NORTE
TXN002990,CUST0080,PROD0037,2024-06-14,9,68.13,41.78,BANK_TRANSFER,PEN,STORE,SUR
TXN002991,CUST0095,PROD0016,2024-05-29,5,1692.17,40.6,BANK_TRANSFER,EUR,PHONE,ORIENTE
TXN002992,CUST0006,PROD0039,2024-12-31,9,1107.88,43.8,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN002993,CUST0094,PROD0042,2024-02-04,2,471.57,38.32,CRYPTO,EUR,ONLINE,SUR
TXN002994,CUST0091,PROD0017,2024-11-19,6,1481.66,49.44,CASH,USD,PHONE,CENTRO
TXN002995,CUST0062,PROD0030,2024-06-07,1,1920.64,3.31,CREDIT_CARD,PEN,ONLINE,ORIENTE
TXN002996,CUST0001,PROD0036,2024-11-25,4,1981.23,2.96,CASH,USD,STORE,SUR
TXN002997,CUST0099,PROD0040,2024-08-22,1,729.59,47.33,CASH,PEN,STORE,NORTE
TXN002998,CUST0014,PROD0028,2024-02-08,3,534.56,4.1,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN002999,CUST0046,PROD0019,2024-11-06,9,763.48,26.95,DEBIT_CARD,PEN,STORE,ORIENTE
TXN003000,CUST0020,PROD0012,2024-05-02,6,1455.26,37.51,BANK_TRANSFER,USD,STORE,SUR
TXN003001,CUST0045,PROD0023,2024-07-01,6,315.53,19.59,BANK_TRANSFER,EUR,ONLINE,SUR
TXN003002,CUST0030,PROD0002,2024-09-04,8,1442.75,21.7,DEBIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN003003,CUST0096,PROD0005,2024-09-12,10,1622.43,36.02,CRYPTO,EUR,ONLINE,CENTRO
TXN003004,CUST0016,PROD0033,2024-11-12,7,1242.66,14.97,PAYPAL,PEN,MOBILE_APP,SUR
TXN003005,CUST0089,PROD0013,2024-06-17,10,20.02,32.56,DEBIT_CARD,EUR,STORE,CENTRO
TXN003006,CUST0035,PROD0043,2024-03-31,3,1182.15,8.54,DEBIT_CARD,USD,ONLINE,ORIENTE
TXN003007,CUST0029,PROD0044,2024-12-13,9,392.14,11.88,CRYPTO,EUR,PHONE,NORTE
TXN003008,CUST0060,PROD0025,2024-04-05,9,1778.95,38.4,DEBIT_CARD,PEN,ONLINE,ORIENTE
TXN003009,CUST0096,PROD0026,2024-01-24,3,1803.37,5.78,CASH,PEN,MOBILE_APP,CENTRO
TXN003010,CUST0070,PROD0025,2024-10-22,4,1634.51,17.28,CASH,USD,PHONE,NORTE
TXN003011,CUST0012,PROD0029,2024-05-04,1,521.44,39.52,DEBIT_CARD,EUR,PHONE,NORTE
TXN003012,CUST0075,PROD0026,2024-03-16,1,488.34,1.66,CRYPTO,PEN,STORE,CENTRO
TXN003013,CUST0089,PROD0018,2024-04-21,3,1052.4,43.9,CASH,EUR,PHONE,CENTRO
TXN003014,CUST0072,PROD0049,2024-12-21,3,1524.74,42.32,CRYPTO,USD,PHONE,CENTRO
TXN003015,CUST0046,PROD0031,2024-05-17,6,727.6,40.8,BANK_TRANSFER,USD,MOBILE_APP,NORTE
TXN003016,CUST0086,PROD0017,2024-06-10,1,1333.51,2.19,DEBIT_CARD,PEN,ONLINE,NORTE
